country,latitude,longitude,charging_points
87,47.84337373497641,11.142875266844271,2
87,47.510203594456584,10.27327289767777,2
87,47.98407722493485,7.718751771337679,2
87,48.01625220723082,7.813108373534732,2
87,50.95224496940645,6.961538010870754,2
87,53.59734345538493,7.205865578017949,2
87,49.92049493301039,8.856137842265866,2
87,51.94286519086853,8.859975603622956,2
87,51.82012065180078,12.303923633210417,2
87,53.051663855671734,8.62234435979488,4
87,53.18664019408456,10.736111135126263,4
87,51.941719282087035,7.149572524677666,2
87,49.20114574257377,12.03941378094214,2
87,53.538619048298926,8.596785381175408,2
87,51.9989973773867,8.576806778262949,2
87,51.94225856605905,9.093662729036623,2
87,51.488177867101285,7.241572009034542,4
87,52.55050633799843,13.461999155044992,2
87,52.54845348274418,13.447656210209658,2
87,52.56589344433806,13.49311530503374,4
87,54.41533628337305,13.441030194955973,2
87,49.94069568067155,11.569277152242194,2
87,49.8833797334344,10.925413939100167,2
87,49.91670386330716,10.916077933908127,2
87,50.32398233326012,10.218189818714222,2
87,49.29677708961657,10.576916284584629,2
87,51.31354608117482,6.831091235004919,2
87,50.796527263683714,6.779700351775574,20
87,51.02821430507396,7.045570297444556,2
87,48.723227236561755,9.126044422408622,2
87,48.25990842359421,11.469993439367697,4
87,48.2598225618282,11.463636008500002,2
87,48.9336166592481,8.804598818050252,4
87,51.68713629192632,8.35118169191881,2
87,48.265858952696234,11.438465322207096,2
87,48.266334542427884,11.451107156042251,1
87,47.99641058373817,11.509969058171578,84
87,50.54685203952979,9.673087894242826,1
87,48.72734051928987,9.149595855073471,2
87,47.81140634021435,10.303196414227044,12
87,53.08626155599967,7.38280400041026,2
87,53.08349774726591,7.381889076012726,2
87,50.932035980452696,7.327241154317306,2
87,50.98490778747174,6.996904853602672,2
87,49.86608464397642,9.636149461788932,1
87,51.85101146914667,11.5977183129568,4
87,51.851352160251906,11.56069860810473,4
87,50.98816346666328,6.991591103276846,1
87,51.34436556034447,12.409253460207765,2
87,51.32179371272471,12.419057698961751,1
87,51.32110697448104,12.422132512013576,2
87,49.379361,10.184369,2
87,49.371714,10.18181,1
87,52.7241270868397,10.592863661258662,1
87,48.21056544331509,11.348708943676684,2
87,47.5896,11.317071,2
87,47.59004,11.317223,1
87,53.07429321558499,8.830604212842616,6
87,53.16500185362938,8.225126545522244,2
87,49.17566945350984,9.046755924865664,2
87,53.18561154560908,8.201782161000096,2
87,52.26053574463248,8.896975614153547,2
87,50.5300213971193,9.676745859492826,1
87,50.385368881693864,7.5563113382653455,1
87,50.385674171190374,7.563620800746264,2
87,49.72367195137801,7.317634175251896,4
87,50.909754,14.138739,2
87,48.668335,10.140787,4
87,48.831480662806,9.123205616948212,2
87,48.679622,10.158925,2
87,50.89670753753387,6.682314807828448,2
87,50.89833837718709,6.681082382382442,2
87,50.89775690677345,6.682251057294479,19
87,50.83334699999915,9.573252000001958,12
87,54.083283,12.19232,11
87,50.64422400000052,10.685195000000135,6
87,47.811904,10.302936,12
87,49.456328,7.797371,6
87,50.562653,7.527566,12
87,50.762035,7.029519,6
87,53.742827,9.943171,12
87,53.501867,11.087608,6
87,51.636519,12.200481,12
87,50.840764,12.445016,12
87,47.67253,9.523016,6
87,47.880681,10.04109,12
87,48.262445,12.542657,6
87,48.249323,11.634365,12
87,48.310848,11.646729,6
87,48.516511,9.756944,24
87,49.777979,10.068774,12
87,50.003327,10.117434,12
87,51.005311,9.48134,12
87,51.4020332,9.1842334,12
87,51.707123,8.722809,11
87,51.811827,8.131947,6
87,51.566342,7.317542,12
87,51.489858,6.887918,6
87,54.93455134647701,8.329846932244436,6
87,53.89321900997024,11.51309015416291,6
87,52.7096726561667,13.107930490478566,12
87,51.64455491399286,7.10222460574073,6
87,51.390732726423295,10.342590571338974,6
87,49.982293,10.555581,12
87,50.30689831371495,7.305967579232203,6
87,48.13381756141908,11.40808455440296,1
87,49.96687779597386,6.942711871580855,12
87,52.42324524417472,9.83502664532159,20
87,52.21054297512302,8.871372689134887,6
87,47.92313650224105,7.708291764794382,1
87,48.48797183130182,9.206993679653351,2
87,52.4685798382128,10.204254367622752,2
87,53.18463467933893,8.223843087879374,2
87,53.146575231856616,8.225736902255221,3
87,53.14280694942707,8.219299205146115,2
87,53.14339366469355,8.207847719919243,2
87,53.14550458655569,8.213510000242536,2
87,53.13715260680601,8.216346014393793,2
87,47.56852168548383,10.688369512206693,4
87,47.81635368904512,8.66070461782374,3
87,52.49379418435427,10.520469296648288,4
87,48.769704703145294,9.24800662893881,10
87,48.681825,10.149356,4
87,48.681825,10.149356,4
87,48.703045,10.165097,6
87,52.41312022766661,13.396283147837494,1
87,52.4704383129818,10.543078944425249,1
87,50.97790837893143,11.019314616313975,8
87,53.27826979044045,7.897338103130664,2
87,50.54342224540932,9.757171550373982,2
87,53.823860914821125,10.501908880630936,4
87,53.823393831540216,10.502196832853087,2
87,50.67226194616873,9.769972460882911,2
87,48.110935494192034,11.549235816272756,2
87,50.74744237541242,8.25527197006167,12
87,50.8870543193932,8.027120932722625,2
87,50.894708954929285,8.025026329962316,3
87,48.936535342747845,9.43664450397992,1
87,48.95912733403782,9.4226973551971,3
87,51.748191656438024,10.291025293898088,1
87,49.04051197043182,8.289023714399036,1
87,48.539628176535416,9.279161755041116,3
87,47.70576325175736,11.874457712047615,2
87,49.47441755861104,6.372945637068369,2
87,50.83239284088779,9.57314555866651,1
87,49.01797245732181,8.354910612732738,4
87,49.66870520378191,8.020424244788131,4
87,49.745657420690065,8.140458192929088,2
87,49.74918962406937,8.1394165986421,4
87,49.74700050640266,8.137721503419016,6
87,49.088488706738445,11.88486424070868,8
87,53.57662109001208,9.945933968223358,4
87,53.02921443476521,8.807458171604281,4
87,52.525466769421826,7.342451023289527,1
87,51.033510271243046,7.010688102013546,1
87,51.06735451133102,6.990335258929804,2
87,52.16079042255157,9.997711377015747,2
87,52.41988539592819,10.632921329966962,4
87,49.812216439495586,9.977967280113065,2
87,49.816140695457904,9.981347108861884,4
87,49.81845183878684,9.985422833444886,1
87,49.82046570475228,9.979254128604907,4
87,52.15941567889613,9.994379422744116,8
87,52.16049966900985,9.997043361262058,3
87,48.72508591850112,9.152759649214204,1
87,48.73040973986872,9.155494615537918,1
87,51.73181503723714,9.97287148990418,12
87,51.732069225140435,9.97260657023878,7
87,51.73103990886207,9.97316675713634,1
87,53.62127880478778,9.907347132738778,1
87,53.63440417289095,9.94138089189576,2
87,53.64004359368547,9.94662134993996,2
87,50.22252332388672,6.664321273574046,2
87,52.37411809696843,9.74342324115662,2
87,52.40816657636179,9.986472309121154,2
87,52.43843066741559,9.846953115919746,2
87,52.50579170571203,9.630965609474742,2
87,52.50343835177071,9.629775983268472,2
87,52.43280313084017,9.758410086459662,2
87,52.35205511017756,9.694827990582326,3
87,52.402033335258295,9.5598939910916,2
87,52.33859896026286,9.832502088084963,5
87,52.316427145316,9.72224587333278,3
87,48.684347,10.14322,2
87,52.44272269176872,7.086089780056085,2
87,51.82273872046926,6.614104314055226,4
87,50.89203073650438,12.79996079088528,1
87,52.505958579676786,13.459744887580058,3
87,52.37942780478613,9.7439842667211,10
87,52.37127762571808,9.77287234383823,1
87,52.40822901133549,9.80030380400865,2
87,52.40870154013868,9.80065064236635,6
87,52.36686251570925,9.69966407343054,2
87,52.37409403074054,9.74345535790053,2
87,52.38626619056052,9.816581490055682,2
87,52.41320659281246,9.8277713084276,2
87,52.340604567122,9.913177329551331,2
87,52.39837977683692,9.695429199227531,2
87,52.35836106226279,9.74755904895801,2
87,52.35191898602539,9.824331158908391,2
87,52.34251084472908,9.730292727053891,1
87,52.33570180620748,9.791106776132438,2
87,52.3011291178816,9.674995281849192,2
87,52.334495369748026,9.716409438874392,2
87,53.390730051463834,10.044001448825384,2
87,50.642146216535366,10.680640024022551,4
87,51.75934662548627,14.335558262049688,4
87,54.31100855127718,8.623096498618565,4
87,51.16606399944982,11.112262965982552,4
87,51.15792874803145,8.373067425683018,2
87,51.33800571262253,10.862768166802198,2
87,51.21748098694593,10.948001244781125,2
87,50.19050060949337,8.802273958493288,2
87,47.79717982776483,9.548970529332308,2
87,50.84912015980606,10.95542283638153,2
87,50.85637133760255,10.957835061596713,2
87,50.860485049087,10.960109692746158,4
87,51.16326503954562,12.093607028999829,4
87,51.00536832150735,7.453683521880862,2
87,49.84011368314577,8.143363430561749,8
87,51.198170598839994,7.009671718256129,4
87,52.264069289776415,7.970824835921235,2
87,51.849648422937435,13.90721656614599,1
87,51.785526111262925,14.066798410678786,4
87,52.61674866337202,11.867910046049277,2
87,48.39265563370114,9.991148847266686,4
87,50.6437261755741,10.685098234574925,8
87,49.916559116837874,7.069859305615182,4
87,51.034603119478305,11.001802406337616,4
87,51.01983591055409,11.0095670768344,4
87,51.00385546099244,11.01495067418668,14
87,48.673563,10.146659,6
87,48.678186,10.152904,4
87,54.076377904087394,12.203617276782865,2
87,48.398409504440906,9.958307445737091,28
87,51.229918056585575,6.758452613887357,4
87,51.23027707173671,6.757177997287613,4
87,51.22922,6.752899,4
87,51.228855,6.750943,4
87,51.22872013850903,6.748395965605255,2
87,51.230617,6.746494,2
87,51.231741977879096,6.734531882107149,8
87,49.44576493274246,11.072189085019318,2
87,49.44491199654158,11.072115082983174,2
87,51.23983454287537,6.744053900098265,4
87,51.241905809493346,6.743359536475964,4
87,47.601480801088,9.895555672341745,2
87,51.22744446531897,6.760229233510472,2
87,51.231238848694886,6.7612178885635785,4
87,51.231381,6.758651,2
87,51.23142485841754,6.750508524733618,2
87,51.233186218376176,6.7495395843120605,4
87,51.23213783352,6.7488073358271095,4
87,51.23710352519322,6.749050592032518,2
87,51.23979443922542,6.7518331388158686,2
87,51.23510679505577,6.754994813987082,2
87,49.086194,8.210559,2
87,54.03538103036786,11.592652518261389,1
87,54.14251844473688,12.102371885353335,2
87,50.53360185358491,8.708353188219235,2
87,49.014490186013376,8.31077552976194,1
87,52.43307066701297,12.53333510824396,2
87,52.41471081974487,12.54169970744752,2
87,52.41414283359671,12.563724390013704,2
87,52.40680741279763,12.563532053225202,2
87,52.40459369873554,12.546571359670963,2
87,51.439514994149704,6.773969951134063,6
87,51.3972770699543,6.663759551044677,2
87,51.337805334145514,6.26106293876569,7
87,51.337805334145514,6.26106293876569,7
87,49.82422925097066,9.878186242760648,1
87,48.89970848437704,8.66725118898512,4
87,48.996331111481794,9.142188955467958,4
87,48.997889832318805,9.136634982885852,1
87,52.35215169630325,10.112683191210294,2
87,52.357036637487994,10.118213922069003,2
87,52.3539214043615,10.111255020514363,2
87,53.654142068935954,10.06177024856001,4
87,53.66298010298166,10.07891032526939,4
87,53.25356296803176,7.527764514721525,7
87,52.316564635215855,9.964134872553132,4
87,49.45851733556816,11.105755722979438,2
87,51.326478309755174,6.177935716645607,2
87,50.54231749547952,8.704816658126447,4
87,52.33953782078609,9.808799988367127,1
87,52.42054929647352,13.332858241808822,1
87,52.4207470466512,13.333551020852838,1
87,52.42078450681308,13.334249723427432,1
87,52.42071426898411,13.333980991668112,1
87,53.621349870841954,10.009823412633525,4
87,53.59834248888214,10.042544370708356,1
87,52.442380970455275,13.307233870292976,1
87,52.44303923758375,13.308352872386422,1
87,52.44328776305184,13.308064848589538,1
87,52.44339750012142,13.31043420254457,1
87,52.44368340093382,13.310113690973935,1
87,52.443988359755025,13.309886987666914,1
87,52.444266311548574,13.309525309450464,1
87,52.444437848875765,13.309267336722542,1
87,52.446805960862946,13.313983148606326,1
87,52.44083526638008,13.223906485162049,1
87,52.44051670849743,13.225058214628348,1
87,52.44027046465891,13.225602428124605,1
87,52.43888302725378,13.22892096310511,1
87,52.43634088602451,13.203383998629874,1
87,52.43684829954276,13.204692562756575,1
87,52.437301439296874,13.205778581962932,1
87,52.437598175534504,13.20639966046872,1
87,52.438813878489526,13.211493755253514,1
87,53.581890409510976,10.027562384665089,18
87,50.98734309067257,6.886045088763922,108
87,50.96153747752433,7.169612576618306,6
87,49.24905514286266,8.861690269121027,6
87,50.93804317332686,6.877949567881501,1
87,49.321152497924544,11.04963586758879,2
87,50.680580033444386,12.590737905733931,12
87,51.058975264179935,13.721142243403849,1
87,54.105598,13.103041,1
87,48.14835304765563,11.641114926740102,2
87,49.435709,11.060541,1
87,49.45791396812038,11.09313021017715,1
87,51.5932417,10.5582633,2
87,51.59327130891586,10.558293825492685,1
87,48.49864766507375,12.160023555070891,2
87,52.51706272177685,13.555183045768215,1
87,50.73418914099642,9.241670515967826,12
87,53.8412703566004,12.290339373452298,1
87,53.63875855937371,10.013162538049071,4
87,50.91722582021552,6.833447005380663,4
87,48.4947349,11.9586413,2
87,48.25944529365347,12.157783048966394,1
87,48.52029070682843,13.709009916475908,2
87,50.917986069013125,6.833162254009949,16
87,51.30647401940229,12.326463366989517,2
87,50.762651766127135,7.2732105291643165,7
87,53.13822893955734,8.21267554316961,2
87,48.72437267627589,9.352136598117111,2
87,53.93545895776853,12.538770091032006,1
87,50.96900232968872,11.854957286885565,1
87,50.96958975901126,11.855034681824463,1
87,53.35755590526142,12.730216932480744,1
87,53.35517131529989,12.733556943470376,1
87,53.32929902148339,12.721991344310368,1
87,48.576172,13.666804,2
87,53.4304444576251,9.934659576888151,1
87,52.31149815715216,10.823523845558384,1
87,51.89611921902818,11.692157508221442,6
87,49.312064684182616,12.15978886508185,1
87,49.31357,12.158276999999998,1
87,49.11634635346644,12.11307796876838,1
87,49.00217107951215,12.364925842834396,1
87,49.00130722268045,12.365070307748285,16
87,50.5501386318256,11.788026709476751,6
87,50.55154278651602,11.789855929202531,4
87,52.11272715559804,13.682547117674972,1
87,50.299926,8.2347,4
87,48.411614,10.914898,4
87,50.440471,7.225629,6
87,50.688524,8.295916,4
87,48.69253,12.672979,4
87,49.532356,12.13491,6
87,48.406431,10.952255,6
87,51.739103,6.59518,4
87,50.26777362178083,8.002490312854434,4
87,48.20778775998568,12.402065647641392,5
87,52.160118,12.779906,6
87,52.445204,10.78523,4
87,53.147243,12.398704,4
87,51.02890837262453,13.727814138625035,1
87,53.59205948628414,9.921573564969664,2
87,54.7593,9.179579,2
87,49.957038939389264,7.124446770589429,2
87,47.97108567394261,11.653749164719784,2
87,49.12100308532274,13.141468742643724,4
87,49.06993577246379,13.100561659451389,3
87,51.09755900951277,6.146348345160391,2
87,54.30236657092868,13.100789524441325,2
87,48.46332214518134,11.28082879662952,1
87,48.133467655440654,11.629031873138842,2
87,53.463528629439,11.785369587228956,1
87,50.797548,6.476749,1
87,51.17004120136559,14.970512571750078,10
87,51.23388957711179,12.334424531572154,4
87,51.26095768696828,12.88542425038247,2
87,51.93407851318844,8.88280309139759,1
87,53.07235277524555,8.804352296568709,6
87,47.828096925554206,11.90288946266719,4
87,48.26034402076613,7.720430870529299,1
87,52.40305722944149,9.788812639053733,2
87,49.962708282333466,8.673141502485578,4
87,50.58077436047776,8.661798734394893,4
87,51.72418253185799,14.339768628999082,1
87,49.67951027604141,9.001349245842789,1
87,48.30287365136533,8.055307323861001,1
87,47.89750932008096,8.274283807060868,2
87,48.27529558767972,7.78650466032542,4
87,48.67288,10.15236,10
87,48.673514,10.238271,2
87,48.13333,11.56667,1
87,49.205794618303344,12.2851515503732,1
87,48.429028,9.98837,2
87,52.47501862009668,13.303787111890983,2
87,53.718072385061106,9.759548612790809,3
87,53.66280204896097,10.085718481831693,1
87,50.99822171408812,13.7974708433361,6
87,49.38580721135921,7.353620255430201,4
87,50.101790690112665,11.000316059513636,2
87,51.91310155196419,10.445188307169817,1
87,48.67626611715406,9.239835291856709,2
87,52.442342415004134,13.40156509551582,2
87,49.02621326777973,11.957210013615908,2
87,50.22898283835519,8.264584098029445,2
87,49.390583474150446,8.5794959228177,2
87,51.97859961500777,7.705160014880022,10
87,52.40989,12.19249,1
87,52.82714049563765,8.31433110336934,2
87,52.73205178587094,8.270717677352849,1
87,49.38474148133881,8.577743584465395,2
87,49.37801574581846,8.560390024772573,2
87,48.676221426319984,9.22726684521433,1
87,54.02962564355806,8.839657632943812,2
87,54.029654568467066,8.839674679435575,5
87,48.10276834045774,11.291488140615089,2
87,52.45788861554314,13.287952707616682,2
87,48.95615742421654,9.245468833162365,12
87,49.70756347902238,9.249049038566255,1
87,48.287056,7.812458,2
87,53.374843,10.729586,2
87,51.194251,6.453998,3
87,51.0179,13.71833,6
87,50.65598,12.18678,4
87,52.19761,9.07968,2
87,51.46114,11.29361,2
87,50.99543,11.32015,3
87,51.38119,12.31102,3
87,50.97031,13.11729,4
87,51.30796,13.29239,2
87,50.53959,12.779,4
87,48.19528,11.5237,3
87,53.50334,10.19078,3
87,51.557222,12.96529,3
87,53.47178,9.89827,3
87,51.31345,12.39243,3
87,53.31585,9.79333,2
87,51.085292,14.671732,3
87,54.39585,10.37631,2
87,52.10434,9.37772,2
87,50.845617,12.900417,4
87,51.400556,12.210556,3
87,53.82279,9.93872,3
87,48.15678,8.63446,3
87,52.35764,13.41146,3
87,51.11766,13.09764,3
87,53.48822,10.17106,3
87,51.35015,12.46451,3
87,49.06967,10.32721,4
87,51.16076,6.9441,3
87,52.32591,9.19949,2
87,52.42393664331243,9.838847279872256,3
87,49.37713,8.68793,2
87,50.003216,9.237995,3
87,49.35246,7.1851,3
87,49.50707,8.51633,2
87,53.56874,9.94522,5
87,54.304065,10.106587,3
87,49.4652,8.56261,2
87,50.73374,12.5068,3
87,50.73607,12.37346,4
87,51.2333,12.72117,2
87,48.58933953622295,13.365342692383592,4
87,48.588065,13.366667,4
87,48.058328,10.847694,4
87,48.059266,10.846791,4
87,51.467751,7.596959,4
87,50.817306,6.216629,4
87,51.1579,6.961815,4
87,51.156807,6.964803,4
87,52.226977,9.232545,4
87,52.223703,9.221469,4
87,51.158407,7.230332,4
87,49.241155,10.356121,4
87,49.242629,10.352944,4
87,48.931044,12.705416,4
87,53.299087,9.53517,4
87,53.299981,9.532557,4
87,52.998531,9.181213,4
87,49.484491,10.211978,4
87,50.620347,8.362918,4
87,49.779352,10.246493,4
87,50.724708,10.847168,4
87,50.726454,10.841634,4
87,49.485555,10.213267,4
87,47.801229,12.177198,4
87,49.898302,9.394346,4
87,49.780852,10.244797,4
87,48.07615481458374,11.880775638675066,5
87,51.65963504741251,6.61168336509877,2
87,51.34545,12.4491,1
87,48.75121,10.23207,2
87,48.68947,10.16248,2
87,48.75121,9.0,2
87,48.67962167098069,10.15892548884252,2
87,51.33417,12.33584,2
87,51.43761,6.75411,3
87,51.45151,7.09392,3
87,52.421064928936914,13.281545006550232,1
87,53.67776,10.01808,3
87,50.6226,12.30393,4
87,51.40234,6.8694,2
87,47.79258,11.83079,3
87,53.095611,8.791333,4
87,52.37482,13.09197,2
87,51.38234817464632,9.017236940675671,3
87,49.90041000804919,8.85445695667056,2
87,51.27589081418717,12.58590562738368,3
87,52.85802,9.59065,2
87,52.54784,9.74534,4
87,54.28289,10.15341,3
87,52.84485,8.04793,2
87,53.62851,10.1347,4
87,49.46625,8.47366,2
87,48.84522,12.96922,2
87,48.06295,8.51614,2
87,50.73737,11.86983,4
87,53.73477,9.9101,3
87,50.79987,6.75903,3
87,50.405011,8.039337,2
87,52.302539,13.25475,2
87,51.2851,12.46746,3
87,53.57955,9.76399,2
87,53.611306,9.957694,2
87,50.05608,8.52106,3
87,49.1215,10.75488,8
87,50.66545,6.79475,3
87,51.48151,7.40949,3
87,52.561547,13.090399,3
87,48.39245,10.9171,2
87,52.22381,11.01884,2
87,53.60375,10.04841,1
87,48.88446269985124,8.509594888297784,2
87,50.81346,7.12773,2
87,51.0239745,6.9035272,3
87,53.74973,9.68445,6
87,54.3264,10.10483,2
87,52.38427,13.51035,2
87,50.89347,12.43255,4
87,52.76775193123393,13.648661352639774,2
87,51.3016505665602,13.309749166921392,1
87,49.6272266,10.9227839,4
87,48.17495,11.55342,4
87,50.6919201,7.1368844,3
87,52.510222,13.490111,15
87,50.46288,11.63059,4
87,51.48275,10.79764,3
87,51.114969,13.906354,2
87,51.40411,13.4371,3
87,50.97124,13.86661,3
87,51.4681067,6.7839969,2
87,50.97132,13.92576,3
87,51.03948,12.30052,4
87,50.98704,12.44071,4
87,51.32182,12.26229,3
87,51.081255,13.716907,4
87,50.58437,13.00661,4
87,50.9084,14.8066,2
87,53.47521,10.62007,3
87,48.63034,12.49166,3
87,48.29545,8.57463,3
87,51.00968,13.80084,4
87,49.42655,11.03896,6
87,51.00138,13.84321,2
87,51.65856,9.64028,2
87,51.06633,13.17986,3
87,49.446334,8.677897,2
87,51.31764,12.03342,3
87,52.98464,9.82876,2
87,52.66902,9.25339,2
87,50.42845,10.72378,4
87,51.15228,12.28605,4
87,52.85759,11.1559,3
87,52.34211,9.69198,3
87,52.14664568814959,7.735748024239001,4
87,52.30838587755662,9.803796199081376,1
87,54.08654601702864,12.141616771641566,2
87,52.304025,8.904868,1
87,52.34806030173826,8.883787743680159,1
87,51.03006717325658,13.72535644174758,1
87,51.33148501286078,7.040263822985736,1
87,48.468822456338245,8.40572843741245,2
87,52.50508758166896,13.399708937414855,1
87,51.8538,12.05559,1
87,52.4789909153032,11.205085978211288,1
87,52.8283,13.8368424,1
87,51.8538,12.05559,1
87,52.42685725847525,11.192467429671524,4
87,53.860657538675355,11.439051346089286,2
87,49.4108036,8.5437649,2
87,49.836300516725856,9.895598018431542,1
87,52.46736827131403,13.312603758488194,2
87,54.30955544152826,13.683248065176713,2
87,49.005469277839666,8.441369430198051,4
87,49.86003179137791,8.636891791327116,2
87,48.938723697054655,8.368102585672318,2
87,52.29789539600594,8.01013590756645,1
87,52.304352620640486,8.018269359794886,1
87,54.16556421886173,12.27496359134716,2
87,52.429791732622846,12.56121446765792,2
87,48.93466401394133,8.440539763072366,1
87,48.939707978767785,8.405842063567661,2
87,50.86531712192294,7.036691723205422,2
87,50.874177798523704,7.050406125866402,2
87,48.93702163242227,8.42030705652735,2
87,49.89688251528534,8.613727531049221,8
87,52.520389436329395,13.280378167213712,1
87,54.16554635225725,12.274929034574711,1
87,50.989929,6.890215,4
87,52.37834459969659,13.106825126550802,4
87,52.303546637700975,12.971406328949117,2
87,52.52188789419978,13.415833917838654,2
87,52.81149476891497,13.223571274764026,1
87,52.535076156927545,13.286306130308162,2
87,52.37318203076893,9.70120038344885,2
87,53.43399122475651,10.009558190611756,1
87,52.30949542779632,13.443828586489872,4
87,52.49619449018246,13.28582839562614,2
87,54.815449,9.472474,1
87,54.795707,9.430071,1
87,54.777945,9.441963,1
87,54.774876,9.076609,1
87,54.728545,9.490161,1
87,54.707289,9.529503,1
87,54.703644,9.17431,1
87,54.691137,9.603733,1
87,54.689206,9.330879,1
87,54.66867,9.91851,1
87,54.6572,9.39424,1
87,54.636249,9.781249,1
87,54.61964,9.379869,1
87,54.619011,13.376433,1
87,54.618992,9.367782,1
87,54.600646,8.985784,1
87,54.558686,9.405244,1
87,54.551066,8.936932,1
87,54.533223,8.598494,1
87,54.528776,8.996851,1
87,54.518845,9.017519,1
87,54.515812,9.375924,1
87,54.50169,8.65561,1
87,54.49189,9.07561,1
87,54.487864,9.821848,1
87,54.485875,9.046106,1
87,54.462166,9.825773,1
87,54.462138,9.232322,1
87,54.457237,9.841829,1
87,54.454281,8.966371,1
87,54.45277,11.01216,1
87,54.4527,9.8332,1
87,54.44039,11.19432,1
87,54.439131,9.044155,1
87,54.437207,10.173333,1
87,54.429446,9.699062,1
87,54.422,10.0119,1
87,54.417279,10.269575,1
87,54.413018,9.528696,1
87,54.408938,12.579863,1
87,54.403871544039,10.321047103205,1
87,54.402905,9.973889,1
87,54.402239,10.166537,1
87,54.400165,13.614958,1
87,54.395187,10.379212,1
87,54.394234,10.174605,1
87,54.393339,9.187006,1
87,54.393136,10.373458,1
87,54.387547,10.38246,1
87,54.385837,9.073346,1
87,54.3813199176435,8.70012811321403,1
87,54.366345,9.166259,1
87,54.361643,13.715078,1
87,54.35794,11.086654,1
87,54.356085,10.107383,1
87,54.353849,13.473981,1
87,54.331998,10.124219,1
87,54.331918,9.025721,1
87,54.325786,10.179754,1
87,54.32454,8.68044,1
87,54.32265,9.69216,1
87,54.314645,10.148645,1
87,54.308662,9.653784,1
87,54.305614,10.078033,1
87,54.304003,9.655217,1
87,54.302159,8.655393,1
87,54.3006081,10.0723165,1
87,54.294236,10.223163,1
87,54.291644,12.331807,1
87,54.289138,10.220584,1
87,54.28709,10.88792,1
87,51.48147,6.89415,1
87,54.28314,9.64724,1
87,54.275134,10.076205,1
87,54.259465,10.062045,1
87,54.249128,12.236094,1
87,54.238184,10.069554,1
87,54.23223,9.66635,1
87,54.219657,9.296646,1
87,54.201802,9.11461,1
87,54.180061,12.080923,1
87,54.17249,10.036382,1
87,54.1711341,10.031978,1
87,54.155269,12.015609,1
87,54.153474,8.895143,1
87,54.14997,11.88833,1
87,54.146699,12.568937,1
87,54.13767,12.114583,1
87,54.134962,10.616084,1
87,54.1262555,10.9280692,1
87,54.121702,12.061091,1
87,54.112406,12.137051,1
87,54.10707,12.03122,1
87,54.106835,11.615016,1
87,54.105732,11.926376,1
87,54.105677,12.084051,1
87,54.105376,10.427903,1
87,54.105026,13.065589,1
87,54.0969189368048,12.1030431849958,1
87,54.092678,13.387504,1
87,54.085508,12.100185,1
87,54.077062,10.716282,1
87,54.076166,9.966797,1
87,54.075376,12.376214,1
87,54.073618,12.10798,1
87,54.071558,10.778642,1
87,54.05459,9.03555,1
87,54.053382,13.780657,1
87,54.02267759,12.23143637,1
87,53.97205,14.14518,1
87,53.9526,9.1569,1
87,53.950075,10.311594,1
87,53.932842,9.483279,1
87,53.926511,9.527412,1
87,53.906052,13.039965,1
87,53.903945,13.06805,1
87,53.90075,9.12262,1
87,53.888917,11.444,1
87,49.60289,8.480519,1
87,53.855498,10.926665,1
87,53.852412,8.712688,1
87,53.85183,13.69124,1
87,53.850344,8.668507,1
87,53.849443,11.683956,1
87,53.8317693,10.6921398,1
87,53.829093,9.979536,1
87,53.826985,9.972449,1
87,53.82077,8.66435,1
87,53.807286,10.382605,1
87,53.806295,10.380794,1
87,53.800367,10.232988,1
87,53.79929,9.97917,1
87,53.793476,9.692106,1
87,53.7855394002832,9.42544279790968,1
87,53.76218,7.221628,1
87,53.75943,9.319549,1
87,53.751485,9.648556,1
87,53.73583,14.04926,1
87,53.7100759,9.9996704,1
87,53.707062,9.988827,1
87,53.703742,8.023442,1
87,53.7037124633789,9.39555644989013,1
87,53.6933,10.02714,1
87,53.687109,13.265962,1
87,53.686688006837,8.005444407463,1
87,53.68289,10.01095,1
87,53.6826,9.97968,1
87,53.68244,10.03197,1
87,53.6795799,10.2339647,1
87,53.677218,10.239538,1
87,53.672432,10.231814,1
87,53.67226,9.98698,1
87,53.671347,10.238664,1
87,53.671226,10.149456,1
87,53.657022,9.7926,1
87,53.643597957883,7.609920501709,1
87,53.634724655733,8.017439246178,1
87,53.62996,11.3989,2
87,53.62611,8.81565,1
87,53.625228,9.910678,1
87,53.622466,10.083971,1
87,53.616476,8.844566,1
87,53.615218,10.395836,1
87,53.614194,9.905872,1
87,53.613174,10.678305,1
87,53.608453719558355,10.04423396436141,1
87,53.60758,10.11515,1
87,53.60328,10.05192,1
87,53.601548,10.002819,1
87,53.600613,9.915033,1
87,53.598445,9.99678,1
87,53.595677,9.91347,1
87,53.595358,9.966528,1
87,53.595035,9.955239,1
87,53.594797,9.567635,1
87,53.59444,9.97834,1
87,53.59398,9.98386,1
87,53.591893493555,8.617959022522,1
87,53.591269,9.904259,1
87,53.5908476,9.98122060000002,1
87,53.590368,10.009969,1
87,53.589943,9.994567,1
87,53.589815,7.456935,1
87,53.589492,10.200363,1
87,53.587793,10.004766,1
87,53.587491,10.064361,1
87,53.586203,10.016561,1
87,53.585802,9.968065,1
87,53.585278,9.933303,1
87,53.58495826,8.138841391,1
87,53.58377,9.93143,1
87,53.583252,9.696806,1
