Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company
2019-01-31 00:00:00-05:00,20.0666675567627,20.7706661224365,19.6000003814697,20.4680004119873,188538000,0.0,0.0,TSLA
2019-02-01 00:00:00-05:00,35.847540926355,36.4156421585053,35.3712280340381,35.904598236084,62504800,0.0,0.0,NVDA
2019-02-01 00:00:00-05:00,20.3613338470459,21.0733337402344,20.2333335876465,20.8139991760254,109251000,0.0,0.0,TSLA
2019-02-04 00:00:00-05:00,36.063376303079,37.3806800559589,35.8425853284867,37.0085601806641,52859200,0.0,0.0,NVDA
2019-02-04 00:00:00-05:00,20.8653335571289,21.0200004577637,20.1253337860107,20.8593330383301,110281500,0.0,0.0,TSLA
2019-02-05 00:00:00-05:00,37.1276434463983,37.566742199543,36.7902545882368,37.1995849609375,54242400,0.0,0.0,NVDA
2019-02-05 00:00:00-05:00,20.8326663970947,21.496000289917,20.8166675567627,21.4233322143555,101142000,0.0,0.0,TSLA
2019-02-06 00:00:00-05:00,37.5320080358728,38.6012356310567,37.4774339380689,37.956226348877,70246400,0.0,0.0,NVDA
2019-02-06 00:00:00-05:00,21.3059997558594,21.6159992218018,21.041332244873,21.1480007171631,75577500,0.0,0.0,TSLA
2019-02-07 00:00:00-05:00,37.4923234558003,37.5146497424477,36.1427679436987,36.5719451904297,63712000,0.0,0.0,NVDA
2019-02-07 00:00:00-05:00,20.8866672515869,20.9799995422363,20.2000007629395,20.5006675720215,97809000,0.0,0.0,TSLA
2019-02-08 00:00:00-05:00,35.8996450605032,36.8646757487408,35.7557582599831,36.757999420166,46160400,0.0,0.0,NVDA
2019-02-08 00:00:00-05:00,20.4553337097168,20.4966678619385,19.8999996185303,20.3866672515869,87663000,0.0,0.0,TSLA
2019-02-11 00:00:00-05:00,36.3164298930517,36.859725681429,35.8475588593865,36.3313140869141,49518000,0.0,0.0,NVDA
2019-02-11 00:00:00-05:00,20.7733325958252,21.2399997711182,20.7000007629395,20.8560009002686,106945500,0.0,0.0,TSLA
2019-02-12 00:00:00-05:00,36.7158338428176,37.6585384418078,36.5719470126991,37.5022468566895,59106000,0.0,0.0,NVDA
2019-02-12 00:00:00-05:00,21.0799999237061,21.21266746521,20.6413326263428,20.78733253479,82764000,0.0,0.0,TSLA
2019-02-13 00:00:00-05:00,37.7974614465127,38.6582991784204,37.6610167165245,37.9264640808106,60537200,0.0,0.0,NVDA
2019-02-13 00:00:00-05:00,20.8233337402344,20.8500003814697,20.3713321685791,20.5446662902832,77124000,0.0,0.0,TSLA
2019-02-14 00:00:00-05:00,37.9165368403444,38.6186035195938,37.4848801705964,38.3357925415039,82726400,0.0,0.0,NVDA
2019-02-14 00:00:00-05:00,20.2253322601318,20.4513320922852,20.0666675567627,20.2513332366943,78012000,0.0,0.0,TSLA
2019-02-15 00:00:00-05:00,40.4246147510543,40.6528477811114,38.8046534750699,39.032886505127,151674800,0.0,0.0,NVDA
2019-02-15 00:00:00-05:00,20.2999992370605,20.533332824707,20.2600002288818,20.525333404541,58573500,0.0,0.0,TSLA
2019-02-19 00:00:00-05:00,38.9262241290239,39.6655012871808,38.7352015161211,38.8592414855957,55189200,0.0,0.0,NVDA
2019-02-19 00:00:00-05:00,20.4373321533203,20.7693328857422,20.3646678924561,20.3759994506836,62526000,0.0,0.0,TSLA
2019-02-20 00:00:00-05:00,39.1519715808185,40.0053632559027,39.0403325976539,39.3330688476563,54098800,0.0,0.0,NVDA
2019-02-20 00:00:00-05:00,20.2940006256104,20.4200000762939,19.9333324432373,20.1706676483154,107131500,0.0,0.0,TSLA
2019-02-21 00:00:00-05:00,39.459594885583,39.7051953903885,38.4970435013264,38.6434135437012,44854800,0.0,0.0,NVDA
2019-02-21 00:00:00-05:00,20.1206665039063,20.2159996032715,19.3666667938232,19.4153327941895,133638000,0.0,0.0,TSLA
2019-02-22 00:00:00-05:00,39.1619012029775,39.6803873918955,39.0254564728939,39.4918479919434,40174000,0.0,0.0,NVDA
2019-02-22 00:00:00-05:00,19.6326675415039,19.7666664123535,19.4733333587647,19.6473331451416,86109000,0.0,0.0,TSLA
2019-02-25 00:00:00-05:00,40.327869710112,41.0026473705898,39.2809721832854,39.3678016662598,65602000,0.0,0.0,NVDA
2019-02-25 00:00:00-05:00,19.8606662750244,20.1933326721191,19.7999992370605,19.9179992675781,99397500,0.0,0.0,TSLA
2019-02-26 00:00:00-05:00,39.3206646902116,39.8813239091707,38.6384449558389,38.9733543395996,48846400,0.0,0.0,NVDA
2019-02-26 00:00:00-05:00,19.4813327789307,20.1340007781982,19.2513332366943,19.8573322296143,128737500,0.0,0.0,TSLA
2019-02-27 00:00:00-05:00,38.8294804162172,39.0949240324708,37.9835267566031,38.5541114807129,50025600,0.0,0.0,NVDA
2019-02-27 00:00:00-05:00,20.1186676025391,21.0866661071777,20.0366668701172,20.9826679229736,167758500,0.0,0.0,TSLA
2019-02-28 00:00:00-05:00,38.4920201456381,38.7155206823763,38.0847498905079,38.3082504272461,32494400,0.04,0.0,NVDA
2019-02-28 00:00:00-05:00,21.2613334655762,21.3333320617676,20.720666885376,21.3253326416016,157810500,0.0,0.0,TSLA
2019-03-01 00:00:00-05:00,38.8074017871937,39.2742700965337,38.2238116638935,38.8521003723145,35718800,0.0,0.0,NVDA
2019-03-01 00:00:00-05:00,20.46266746521,20.4753322601318,19.4599990844727,19.6526660919189,343671000,0.0,0.0,TSLA
2019-03-04 00:00:00-05:00,39.2370250655637,39.465493364394,38.367850459681,38.9340553283691,40999200,0.0,0.0,NVDA
2019-03-04 00:00:00-05:00,19.8746662139893,19.9333324432373,18.8519992828369,19.0240001678467,256452000,0.0,0.0,TSLA
2019-03-05 00:00:00-05:00,38.7776010170613,39.2519229052806,38.2337492558099,38.8694877624512,36292400,0.0,0.0,NVDA
2019-03-05 00:00:00-05:00,18.7999992370605,18.9333324432373,18.0066661834717,18.4360008239746,281470500,0.0,0.0,TSLA
2019-03-06 00:00:00-05:00,38.780093349292,38.8645265550592,37.7321166751425,37.7594337463379,40352400,0.0,0.0,NVDA
2019-03-06 00:00:00-05:00,18.431999206543,18.7673320770264,18.292667388916,18.4160003662109,155032500,0.0,0.0,TSLA
2019-03-07 00:00:00-05:00,37.5235183891755,37.6203691415125,36.6046734488544,37.066577911377,45010400,0.0,0.0,NVDA
2019-03-07 00:00:00-05:00,18.5893325805664,18.9799995422363,18.283332824707,18.4393329620361,141637500,0.0,0.0,TSLA
2019-03-08 00:00:00-05:00,36.1725611253808,37.5160575089875,35.9589923771747,37.4092712402344,42241600,0.0,0.0,NVDA
2019-03-08 00:00:00-05:00,18.4606666564941,19.0393333435059,18.3926677703857,18.9426670074463,132294000,0.0,0.0,TSLA
2019-03-11 00:00:00-04:00,37.6451833344811,40.2452567231437,37.1733473275185,40.016788482666,85972800,0.0,0.0,NVDA
2019-03-11 00:00:00-04:00,18.9013328552246,19.4186668395996,18.7000007629395,19.3946666717529,110884500,0.0,0.0,TSLA
2019-03-12 00:00:00-04:00,40.294931206878,40.8238872227099,39.5325429209783,40.3595008850098,57957600,0.0,0.0,NVDA
2019-03-12 00:00:00-04:00,19.0993328094482,19.2046661376953,18.7373332977295,18.8906669616699,112561500,0.0,0.0,TSLA
2019-03-13 00:00:00-04:00,40.734491902313,42.1673895067878,40.6599904576172,41.8743515014648,76890000,0.0,0.0,NVDA
2019-03-13 00:00:00-04:00,18.9266662597656,19.4659996032715,18.8466663360596,19.2639999389648,102670500,0.0,0.0,TSLA
2019-03-14 00:00:00-04:00,41.9662417753321,42.0854418232535,41.0374651041369,41.1144485473633,51938400,0.0,0.0,NVDA
2019-03-14 00:00:00-04:00,19.4966678619385,19.6926670074463,19.2193336486816,19.3306674957275,106551000,0.0,0.0,TSLA
2019-03-15 00:00:00-04:00,41.5465549816002,42.5970137195584,41.5117881421901,42.1698760986328,66148400,0.0,0.0,NVDA
2019-03-15 00:00:00-04:00,18.9006671905518,18.9146671295166,18.2933330535889,18.3619995117188,221782500,0.0,0.0,TSLA
2019-03-18 00:00:00-04:00,42.4852471426917,43.0241348415466,41.6856063536038,41.9562911987305,48699200,0.0,0.0,NVDA
2019-03-18 00:00:00-04:00,18.3999996185303,18.5366668701172,17.8199996948242,17.9659996032715,154215000,0.0,0.0,TSLA
2019-03-19 00:00:00-04:00,42.9024548952508,44.0795669486183,42.7335885139737,43.6350479125977,85497200,0.0,0.0,NVDA
2019-03-19 00:00:00-04:00,17.8333320617676,18.2199993133545,17.5639991760254,17.8313331604004,177009000,0.0,0.0,TSLA
2019-03-20 00:00:00-04:00,43.9256017255655,44.4595217448008,42.9620583940929,43.3097267150879,71914800,0.0,0.0,NVDA
2019-03-20 00:00:00-04:00,17.9793338775635,18.3313331604004,17.7533321380615,18.2399997711182,103623000,0.0,0.0,TSLA
2019-03-21 00:00:00-04:00,43.5406823570409,45.9420872179895,43.4910159935843,45.6788520812988,82431200,0.0,0.0,NVDA
2019-03-21 00:00:00-04:00,18.1733322143555,18.4300003051758,17.8966674804688,18.2679996490479,89206500,0.0,0.0,TSLA
2019-03-22 00:00:00-04:00,45.4056780886286,45.8924175093456,43.9404996323045,44.0795669555664,74764400,0.0,0.0,NVDA
2019-03-22 00:00:00-04:00,18.1720008850098,18.1866664886475,17.6000003814697,17.6353321075439,131184000,0.0,0.0,TSLA
2019-03-25 00:00:00-04:00,43.672296378512,44.3154846378947,42.4927023430408,43.1557579040527,52521200,0.0,0.0,NVDA
2019-03-25 00:00:00-04:00,17.3139991760254,17.5453338623047,16.9640007019043,17.3613338470459,153225000,0.0,0.0,TSLA
2019-03-26 00:00:00-04:00,44.5737604730943,45.1349975934645,43.3593994789605,43.9231185913086,70350800,0.0,0.0,NVDA
2019-03-26 00:00:00-04:00,17.6293334960938,18.0173320770264,17.6286678314209,17.8513336181641,110263500,0.0,0.0,TSLA
2019-03-27 00:00:00-04:00,44.1789023071381,44.6432924619892,43.1358935312377,43.8312339782715,47437200,0.0,0.0,NVDA
2019-03-27 00:00:00-04:00,17.9166679382324,18.3579998016357,17.8786678314209,18.32200050354,131688000,0.0,0.0,TSLA
2019-03-28 00:00:00-04:00,44.0919918337714,44.6755782902859,43.4860522907036,44.0174903869629,48026400,0.0,0.0,NVDA
2019-03-28 00:00:00-04:00,18.4773330688477,18.6886672973633,18.3400001525879,18.5746669769287,101611500,0.0,0.0,TSLA
2019-03-29 00:00:00-04:00,44.6855171353402,44.8345162506526,44.1813960727292,44.5911483764648,45689600,0.0,0.0,NVDA
2019-03-29 00:00:00-04:00,18.5799999237061,18.6773338317871,18.2999992370605,18.6573333740234,89869500,0.0,0.0,TSLA
2019-04-01 00:00:00-04:00,45.5099808343497,45.5695827426845,44.7922910996745,45.2666130065918,48382400,0.0,0.0,NVDA
2019-04-01 00:00:00-04:00,18.8413333892822,19.2800006866455,18.7520008087158,19.2786674499512,121656000,0.0,0.0,TSLA
2019-04-02 00:00:00-04:00,45.5075108575039,45.8899461163807,45.0778912157336,45.445426940918,44092000,0.0,0.0,NVDA
2019-04-02 00:00:00-04:00,19.2199993133545,19.2959995269775,18.9253330230713,19.058666229248,82183500,0.0,0.0,TSLA
2019-04-03 00:00:00-04:00,45.9420944431861,47.4321083170191,45.8924280719185,46.8410682678223,78350400,0.0,0.0,NVDA
2019-04-03 00:00:00-04:00,19.1546669006348,19.7446670532227,19.1446666717529,19.4540004730225,118791000,0.0,0.0,TSLA
2019-04-04 00:00:00-04:00,46.68709350049,47.1763149429743,46.1233706190278,46.7516593933106,45737600,0.0,0.0,NVDA
2019-04-04 00:00:00-04:00,17.4593334197998,18.0799999237061,17.3726673126221,17.8519992828369,355810500,0.0,0.0,TSLA
2019-04-05 00:00:00-04:00,47.1837634894849,47.5935157093313,46.8187098582907,47.4196815490723,48174400,0.0,0.0,NVDA
2019-04-05 00:00:00-04:00,17.9906673431397,18.4066677093506,17.7406673431397,18.3306674957275,195574500,0.0,0.0,TSLA
2019-04-08 00:00:00-04:00,47.1142241706469,47.8790981732857,46.8733383670207,47.6282768249512,42419200,0.0,0.0,NVDA
2019-04-08 00:00:00-04:00,18.5126667022705,18.7439994812012,18.029333114624,18.2133331298828,156156000,0.0,0.0,TSLA
2019-04-09 00:00:00-04:00,47.2930341755444,47.4047844421863,46.5778264061552,46.9999961853027,43997200,0.0,0.0,NVDA
2019-04-09 00:00:00-04:00,18.1100006103516,18.3333320617676,17.9740009307861,18.1539993286133,88560000,0.0,0.0,TSLA
2019-04-10 00:00:00-04:00,46.9925431322921,47.9635362089059,46.947844544483,47.7052688598633,44477200,0.0,0.0,NVDA
2019-04-10 00:00:00-04:00,18.449333190918,18.558666229248,18.1926670074463,18.4039993286133,105919500,0.0,0.0,TSLA
2019-04-11 00:00:00-04:00,47.7300950098852,48.0454822395939,47.0720072759459,47.5661926269531,37460000,0.0,0.0,NVDA
2019-04-11 00:00:00-04:00,17.8866672515869,18.033332824707,17.7066669464111,17.8946666717529,147538500,0.0,0.0,TSLA
2019-04-12 00:00:00-04:00,47.953612585229,47.9933434069196,47.0993373954136,47.1862525939941,47170800,0.0,0.0,NVDA
2019-04-12 00:00:00-04:00,18.0146675109863,18.1299991607666,17.788667678833,17.8466663360596,101190000,0.0,0.0,TSLA
2019-04-15 00:00:00-04:00,47.1092622194841,47.1589285812627,45.470249544986,45.8675842285156,44009200,0.0,0.0,NVDA
2019-04-15 00:00:00-04:00,17.9086666107178,17.9253330230713,17.242000579834,17.7586669921875,150579000,0.0,0.0,TSLA
2019-04-16 00:00:00-04:00,46.2599642265166,46.9279877262168,45.93216314145,46.7392539978027,39496400,0.0,0.0,NVDA
2019-04-16 00:00:00-04:00,17.716667175293,18.3333320617676,17.6480007171631,18.2240009307861,109093500,0.0,0.0,TSLA
2019-04-17 00:00:00-04:00,47.0893951059078,47.2979998890962,46.287272181527,46.5107727050781,35100400,0.0,0.0,NVDA
2019-04-17 00:00:00-04:00,18.3166675567627,18.3193321228027,17.9026660919189,18.0820007324219,76897500,0.0,0.0,TSLA
2019-04-18 00:00:00-04:00,46.5778245879461,46.9180431477953,45.986784646631,46.2649230957031,38098800,0.0,0.0,NVDA
2019-04-18 00:00:00-04:00,18.0820007324219,18.3226661682129,17.9833335876465,18.2173328399658,88144500,0.0,0.0,TSLA
2019-04-22 00:00:00-04:00,46.0290080235975,46.9602665852621,45.7136207297095,46.8038139343262,27993600,0.0,0.0,NVDA
2019-04-22 00:00:00-04:00,17.9333324432373,17.978666305542,17.4986667633057,17.5166664123535,182206500,0.0,0.0,TSLA
2019-04-23 00:00:00-04:00,46.9354234788167,47.6630448916613,46.8385727565435,47.3501434326172,34685600,0.0,0.0,NVDA
2019-04-23 00:00:00-04:00,17.3433322906494,17.7066669464111,17.0499992370605,17.5933322906494,164158500,0.0,0.0,TSLA
2019-04-24 00:00:00-04:00,47.4544521539272,47.8815897184087,46.8460306499985,47.4743194580078,31820400,0.0,0.0,NVDA
2019-04-24 00:00:00-04:00,17.5900001525879,17.6879997253418,17.2000007629395,17.2439994812012,160912500,0.0,0.0,TSLA
2019-04-25 00:00:00-04:00,47.0720143801926,47.2955149075222,45.6192495846483,46.4164085388184,49929600,0.0,0.0,NVDA
2019-04-25 00:00:00-04:00,17.0,17.2666664123535,16.4046669006348,16.5086669921875,327741000,0.0,0.0,TSLA
2019-04-26 00:00:00-04:00,44.8767275052147,44.9214260939141,43.0365598177459,44.2260856628418,86898800,0.0,0.0,NVDA
2019-04-26 00:00:00-04:00,16.4333324432373,16.445333480835,15.4086666107178,15.6759996414185,335410500,0.0,0.0,TSLA
2019-04-29 00:00:00-04:00,44.3055587843857,44.8121617808729,43.5829012222092,44.5340270996094,39192000,0.0,0.0,NVDA
2019-04-29 00:00:00-04:00,15.7239999771118,16.2653331756592,15.4779996871948,16.0979995727539,250717500,0.0,0.0,TSLA
2019-04-30 00:00:00-04:00,44.211192409587,45.2045349409072,44.0199729113036,44.9487495422363,36292000,0.0,0.0,NVDA
2019-04-30 00:00:00-04:00,16.1373329162598,16.2806663513184,15.8000001907349,15.9126672744751,141969000,0.0,0.0,TSLA
2019-05-01 00:00:00-04:00,45.4727369481581,45.8949067574663,44.8146490503514,44.8171310424805,35428000,0.0,0.0,NVDA
2019-05-01 00:00:00-04:00,15.9233331680298,16.0,15.4333333969116,15.6006669998169,160566000,0.0,0.0,TSLA
2019-05-02 00:00:00-04:00,44.9139733143785,45.9097976296668,44.4818680394526,45.4925956726074,39468400,0.0,0.0,NVDA
2019-05-02 00:00:00-04:00,16.3680000305176,16.4753322601318,15.8479995727539,16.2733325958252,272389500,0.0,0.0,TSLA
2019-05-03 00:00:00-04:00,45.5770306181038,45.6763633385767,44.8320238466564,45.4478950500488,33682400,0.0,0.0,NVDA
2019-05-03 00:00:00-04:00,16.2573337554932,17.1073322296143,16.2326679229736,17.0020008087158,355602000,0.0,0.0,TSLA
